uuid,spot_number,shot_number,shots_in_spot,image_filename,image_width,image_height,image_quality,capture_datetime,latitude,longitude,altitude_m,altitude_accuracy_m,gps_accuracy_m,gps_reading_count,camera_pitch,camera_roll,camera_heading,municipality,barangay,farm_name,crops,temperature_c,humidity_percent,notes,device_id,capture_mode
298a7dd7,2,5,5,images/2026/01/21/latrinidad_balili_bsuback_20260121_054530_298a7dd7.jpg,1080,1080,1080p,2026-01-21T05:45:30.811Z,,,,,,,40,-4,251,La Trinidad,Balili,BSU Back,pechay,,,,realme_RMX3840_0FE2DF,controlled
9979a9d8,1,1,5,images/2026/01/21/latrinidad_balili_bsuback_20260121_054543_9979a9d8.jpg,1080,1080,1080p,2026-01-21T05:45:43.317Z,,,,,,,2,-2,228,La Trinidad,Balili,BSU Back,pechay,,,,realme_RMX3840_0FE2DF,controlled
5c3b1dc4,1,2,5,images/2026/01/21/latrinidad_balili_bsuback_20260121_054546_5c3b1dc4.jpg,1080,1080,1080p,2026-01-21T05:45:46.381Z,,,,,,,2,-2,229,La Trinidad,Balili,BSU Back,pechay,,,,realme_RMX3840_0FE2DF,controlled
8770db6e,1,3,5,images/2026/01/21/latrinidad_balili_bsuback_20260121_054549_8770db6e.jpg,1080,1080,1080p,2026-01-21T05:45:49.631Z,,,,,,,1,-1,228,La Trinidad,Balili,BSU Back,pechay,,,,realme_RMX3840_0FE2DF,controlled
3f66ab2b,1,4,5,images/2026/01/21/latrinidad_balili_bsuback_20260121_054553_3f66ab2b.jpg,1080,1080,1080p,2026-01-21T05:45:53.341Z,,,,,,,1,-1,228,La Trinidad,Balili,BSU Back,pechay,,,,realme_RMX3840_0FE2DF,controlled
9bcdf516,1,5,5,images/2026/01/21/latrinidad_balili_bsuback_20260121_054600_9bcdf516.jpg,1080,1080,1080p,2026-01-21T05:46:00.058Z,,,,,,,37,11,207,La Trinidad,Balili,BSU Back,pechay,,,,realme_RMX3840_0FE2DF,controlled
fbb45d69,5,1,5,images/2026/01/21/latrinidad_balili_bsuback_20260121_054649_fbb45d69.jpg,1080,1080,1080p,2026-01-21T05:46:49.948Z,,,,,,,6,-1,214,La Trinidad,Balili,BSU Back,pechay,,,,realme_RMX3840_0FE2DF,controlled
e79f94f0,5,2,5,images/2026/01/21/latrinidad_balili_bsuback_20260121_054653_e79f94f0.jpg,1080,1080,1080p,2026-01-21T05:46:53.212Z,,,,,,,6,-2,214,La Trinidad,Balili,BSU Back,pechay,,,,realme_RMX3840_0FE2DF,controlled
86dac0c8,5,3,5,images/2026/01/21/latrinidad_balili_bsuback_20260121_054656_86dac0c8.jpg,1080,1080,1080p,2026-01-21T05:46:56.889Z,,,,,,,7,-2,215,La Trinidad,Balili,BSU Back,pechay,,,,realme_RMX3840_0FE2DF,controlled
0580faf8,5,4,5,images/2026/01/21/latrinidad_balili_bsuback_20260121_054701_0580faf8.jpg,1080,1080,1080p,2026-01-21T05:47:01.995Z,,,,,,,11,-3,210,La Trinidad,Balili,BSU Back,pechay,,,,realme_RMX3840_0FE2DF,controlled
53810460,5,5,5,images/2026/01/21/latrinidad_balili_bsuback_20260121_054706_53810460.jpg,1080,1080,1080p,2026-01-21T05:47:06.129Z,,,,,,,35,3,217,La Trinidad,Balili,BSU Back,pechay,,,,realme_RMX3840_0FE2DF,controlled
