uuid,spot_number,shot_number,shots_in_spot,image_filename,image_width,image_height,image_quality,capture_datetime,latitude,longitude,altitude_m,altitude_accuracy_m,gps_accuracy_m,gps_reading_count,camera_pitch,camera_roll,camera_heading,municipality,barangay,farm_name,crops,temperature_c,humidity_percent,notes,device_id,capture_mode
cf352415,10,2,5,images/2026/01/21/latrinidad_balili_bsuback_20260121_055739_cf352415.jpg,1080,1080,1080p,2026-01-21T05:57:39.629Z,,,,,,,15,1,198,La Trinidad,Balili,BSU Back,"cabbage,custom_chinese_cabbage",,,,TECNO_TECNO_CM8_DF2CAC,controlled
de642ce4,10,3,5,images/2026/01/21/latrinidad_balili_bsuback_20260121_055804_de642ce4.jpg,1080,1080,1080p,2026-01-21T05:58:04.489Z,,,,,,,12,-1,220,La Trinidad,Balili,BSU Back,"cabbage,custom_chinese_cabbage",,,,TECNO_TECNO_CM8_DF2CAC,controlled
433bad72,10,4,5,images/2026/01/21/latrinidad_balili_bsuback_20260121_055808_433bad72.jpg,1080,1080,1080p,2026-01-21T05:58:08.320Z,,,,,,,10,-2,222,La Trinidad,Balili,BSU Back,"cabbage,custom_chinese_cabbage",,,,TECNO_TECNO_CM8_DF2CAC,controlled
b222b4b6,10,5,5,images/2026/01/21/latrinidad_balili_bsuback_20260121_055812_b222b4b6.jpg,1080,1080,1080p,2026-01-21T05:58:12.830Z,,,,,,,18,0,175,La Trinidad,Balili,BSU Back,"cabbage,custom_chinese_cabbage",,,,TECNO_TECNO_CM8_DF2CAC,controlled
5648081d,2,1,5,images/2026/01/21/latrinidad_balili_bsuback_20260121_055849_5648081d.jpg,1080,1080,1080p,2026-01-21T05:58:49.456Z,,,,,,,14,0,193,La Trinidad,Balili,BSU Back,"cabbage,custom_chinese_cabbage",,,,TECNO_TECNO_CM8_DF2CAC,controlled
4a4cc156,2,2,5,images/2026/01/21/latrinidad_balili_bsuback_20260121_055853_4a4cc156.jpg,1080,1080,1080p,2026-01-21T05:58:53.037Z,,,,,,,16,0,153,La Trinidad,Balili,BSU Back,"cabbage,custom_chinese_cabbage",,,,TECNO_TECNO_CM8_DF2CAC,controlled
03530df5,2,3,5,images/2026/01/21/latrinidad_balili_bsuback_20260121_055856_03530df5.jpg,1080,1080,1080p,2026-01-21T05:58:56.922Z,,,,,,,16,-1,237,La Trinidad,Balili,BSU Back,"cabbage,custom_chinese_cabbage",,,,TECNO_TECNO_CM8_DF2CAC,controlled
b0be4a11,2,4,5,images/2026/01/21/latrinidad_balili_bsuback_20260121_055900_b0be4a11.jpg,1080,1080,1080p,2026-01-21T05:59:00.785Z,,,,,,,5,-2,193,La Trinidad,Balili,BSU Back,"cabbage,custom_chinese_cabbage",,,,TECNO_TECNO_CM8_DF2CAC,controlled
e8baf836,2,5,5,images/2026/01/21/latrinidad_balili_bsuback_20260121_055905_e8baf836.jpg,1080,1080,1080p,2026-01-21T05:59:05.613Z,,,,,,,8,-4,264,La Trinidad,Balili,BSU Back,"cabbage,custom_chinese_cabbage",,,,TECNO_TECNO_CM8_DF2CAC,controlled
d50692f6,3,1,5,images/2026/01/21/latrinidad_balili_bsuback_20260121_060036_d50692f6.jpg,1080,1080,1080p,2026-01-21T06:00:36.527Z,,,,,,,0,-8,285,La Trinidad,Balili,BSU Back,"cabbage,custom_chinese_cabbage",,,,TECNO_TECNO_CM8_DF2CAC,controlled
36582afc,3,2,5,images/2026/01/21/latrinidad_balili_bsuback_20260121_060040_36582afc.jpg,1080,1080,1080p,2026-01-21T06:00:40.422Z,,,,,,,21,-1,285,La Trinidad,Balili,BSU Back,"cabbage,custom_chinese_cabbage",,,,TECNO_TECNO_CM8_DF2CAC,controlled
551b50d7,3,3,5,images/2026/01/21/latrinidad_balili_bsuback_20260121_060051_551b50d7.jpg,1080,1080,1080p,2026-01-21T06:00:51.872Z,,,,,,,7,11,296,La Trinidad,Balili,BSU Back,"cabbage,custom_chinese_cabbage",,,,TECNO_TECNO_CM8_DF2CAC,controlled
e1305424,3,4,5,images/2026/01/21/latrinidad_balili_bsuback_20260121_060055_e1305424.jpg,1080,1080,1080p,2026-01-21T06:00:55.948Z,,,,,,,-17,-25,283,La Trinidad,Balili,BSU Back,"cabbage,custom_chinese_cabbage",,,,TECNO_TECNO_CM8_DF2CAC,controlled
0405644a,3,5,5,images/2026/01/21/latrinidad_balili_bsuback_20260121_060100_0405644a.jpg,1080,1080,1080p,2026-01-21T06:01:00.274Z,,,,,,,20,2,284,La Trinidad,Balili,BSU Back,"cabbage,custom_chinese_cabbage",,,,TECNO_TECNO_CM8_DF2CAC,controlled
155e70d1,6,1,5,images/2026/01/21/latrinidad_balili_bsuback_20260121_060148_155e70d1.jpg,1080,1080,1080p,2026-01-21T06:01:48.818Z,,,,,,,23,3,251,La Trinidad,Balili,BSU Back,"cabbage,custom_chinese_cabbage",,,,TECNO_TECNO_CM8_DF2CAC,controlled
f5c9a8f3,6,2,5,images/2026/01/21/latrinidad_balili_bsuback_20260121_060152_f5c9a8f3.jpg,1080,1080,1080p,2026-01-21T06:01:52.977Z,,,,,,,24,2,214,La Trinidad,Balili,BSU Back,"cabbage,custom_chinese_cabbage",,,,TECNO_TECNO_CM8_DF2CAC,controlled
