uuid,spot_number,shot_number,shots_in_spot,image_filename,image_width,image_height,image_quality,capture_datetime,latitude,longitude,altitude_m,altitude_accuracy_m,gps_accuracy_m,gps_reading_count,camera_pitch,camera_roll,camera_heading,municipality,barangay,farm_name,crops,temperature_c,humidity_percent,notes,device_id,capture_mode
e6ce780d,169,1,5,images/atok/paoay/no_farm/carrot/atok_paoay_20260206_045629_e6ce780d.jpg,1920,1080,1080p,2026-02-06T04:56:29.937Z,16.623231,120.758364,2399,19,8.3,1,35,4,206,Atok,Paoay,,carrot,21.7,27,,samsung_SM-A546E_DF7DBC,field
0a3ad119,169,2,5,images/atok/paoay/no_farm/carrot/atok_paoay_20260206_045639_0a3ad119.jpg,1920,1080,1080p,2026-02-06T04:56:39.112Z,16.623231,120.758364,2399,19,8.3,1,28,2,337,Atok,Paoay,,carrot,21.7,27,,samsung_SM-A546E_DF7DBC,field
f176d067,169,3,5,images/atok/paoay/no_farm/carrot/atok_paoay_20260206_045645_f176d067.jpg,1920,1080,1080p,2026-02-06T04:56:45.337Z,16.623231,120.758364,2399,19,8.3,1,15,10,145,Atok,Paoay,,carrot,21.7,27,,samsung_SM-A546E_DF7DBC,field
71a70d8c,169,4,5,images/atok/paoay/no_farm/carrot/atok_paoay_20260206_045652_71a70d8c.jpg,1920,1080,1080p,2026-02-06T04:56:52.260Z,16.623258,120.758356,2421,25,5.9,1,19,-7,245,Atok,Paoay,,carrot,21.7,27,,samsung_SM-A546E_DF7DBC,field
227ad56d,169,5,5,images/atok/paoay/no_farm/carrot/atok_paoay_20260206_045658_227ad56d.jpg,1920,1080,1080p,2026-02-06T04:56:58.344Z,16.623258,120.758356,2421,25,5.9,1,36,10,248,Atok,Paoay,,carrot,21.7,27,,samsung_SM-A546E_DF7DBC,field
f9407198,170,1,5,images/atok/paoay/no_farm/carrot/atok_paoay_20260206_045752_f9407198.jpg,1920,1080,1080p,2026-02-06T04:57:52.121Z,16.623325,120.758381,2421,25,386.7,1,13,3,272,Atok,Paoay,,carrot,21.7,27,,samsung_SM-A546E_DF7DBC,field
0e0cb234,170,2,5,images/atok/paoay/no_farm/carrot/atok_paoay_20260206_045759_0e0cb234.jpg,1920,1080,1080p,2026-02-06T04:57:59.127Z,16.623325,120.758381,2421,25,386.7,1,45,13,357,Atok,Paoay,,carrot,21.7,27,,samsung_SM-A546E_DF7DBC,field
2244af36,170,3,5,images/atok/paoay/no_farm/carrot/atok_paoay_20260206_045805_2244af36.jpg,1920,1080,1080p,2026-02-06T04:58:05.480Z,16.623325,120.758381,2421,25,386.7,1,22,6,49,Atok,Paoay,,carrot,21.7,27,,samsung_SM-A546E_DF7DBC,field
142dee81,170,4,5,images/atok/paoay/no_farm/carrot/atok_paoay_20260206_045811_142dee81.jpg,1920,1080,1080p,2026-02-06T04:58:11.708Z,16.623325,120.758381,2421,25,386.7,1,12,5,343,Atok,Paoay,,carrot,21.7,27,,samsung_SM-A546E_DF7DBC,field
47dd2b5e,170,5,5,images/atok/paoay/no_farm/carrot/atok_paoay_20260206_051348_47dd2b5e.jpg,1920,1080,1080p,2026-02-06T05:13:48.541Z,16.623325,120.758381,2421,25,386.7,1,37,6,147,Atok,Paoay,,carrot,21.7,27,,samsung_SM-A546E_DF7DBC,field
