uuid,spot_number,shot_number,shots_in_spot,image_filename,image_width,image_height,image_quality,capture_datetime,latitude,longitude,altitude_m,altitude_accuracy_m,gps_accuracy_m,gps_reading_count,camera_pitch,camera_roll,camera_heading,municipality,barangay,farm_name,crops,temperature_c,humidity_percent,notes,device_id,capture_mode
a16f7c9d,14,3,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260213_013301_a16f7c9d.jpg,1920,1080,1080p,2026-02-13T01:33:01.584Z,16.453490,120.590797,1358,7,41.0,1,7,5,340,Atok,Paoay,,cabbage,18.6,74,,samsung_SM-A546E_DF7DBC,field
adf5e9c7,14,4,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260213_013307_adf5e9c7.jpg,1920,1080,1080p,2026-02-13T01:33:07.391Z,16.453204,120.591008,1360,5,53.2,1,24,6,342,Atok,Paoay,,cabbage,18.6,74,,samsung_SM-A546E_DF7DBC,field
a2fab2df,14,5,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260213_013315_a2fab2df.jpg,1920,1080,1080p,2026-02-13T01:33:15.965Z,16.453412,120.590762,1360,13,297.7,1,24,5,291,Atok,Paoay,,cabbage,18.6,74,,samsung_SM-A546E_DF7DBC,field
6181d0df,15,1,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260213_013721_6181d0df.jpg,1920,1080,1080p,2026-02-13T01:37:22.013Z,16.453419,120.590858,1358,9,21.5,1,35,0,339,Atok,Paoay,,cabbage,22.7,49,,samsung_SM-A546E_DF7DBC,field
8c2503f3,15,2,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260213_013727_8c2503f3.jpg,1920,1080,1080p,2026-02-13T01:37:27.807Z,16.453419,120.590858,1358,9,21.5,1,29,3,342,Atok,Paoay,,cabbage,22.7,49,,samsung_SM-A546E_DF7DBC,field
40fa04c5,15,3,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260213_013733_40fa04c5.jpg,1920,1080,1080p,2026-02-13T01:37:33.710Z,16.453422,120.590891,1358,13,30.0,1,14,3,344,Atok,Paoay,,cabbage,22.7,49,,samsung_SM-A546E_DF7DBC,field
4172c84c,15,4,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260213_013740_4172c84c.jpg,1920,1080,1080p,2026-02-13T01:37:40.422Z,16.453422,120.590891,1358,13,30.0,1,7,5,345,Atok,Paoay,,cabbage,22.7,49,,samsung_SM-A546E_DF7DBC,field
fbd68e01,15,5,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260213_013748_fbd68e01.jpg,1920,1080,1080p,2026-02-13T01:37:48.136Z,16.453405,120.590902,1358,19,40.5,1,33,2,297,Atok,Paoay,,cabbage,22.7,49,,samsung_SM-A546E_DF7DBC,field
cc15e74b,16,1,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260213_013531_cc15e74b.jpg,1920,1080,1080p,2026-02-13T01:35:31.644Z,16.453412,120.590918,1360,9,18.5,1,29,-2,345,Atok,Paoay,,cabbage,18.6,74,,samsung_SM-A546E_DF7DBC,field
a7824660,16,2,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260213_013537_a7824660.jpg,1920,1080,1080p,2026-02-13T01:35:37.733Z,16.453412,120.590918,1360,9,18.5,1,16,1,344,Atok,Paoay,,cabbage,22.7,49,,samsung_SM-A546E_DF7DBC,field
6693a139,16,3,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260213_013544_6693a139.jpg,1920,1080,1080p,2026-02-13T01:35:44.358Z,16.453086,120.591078,1360,13,98.4,1,7,5,346,Atok,Paoay,,cabbage,22.7,49,,samsung_SM-A546E_DF7DBC,field
bf4b3242,16,4,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260213_013551_bf4b3242.jpg,1920,1080,1080p,2026-02-13T01:35:51.372Z,16.453287,120.590903,1358,4,52.4,1,0,2,348,Atok,Paoay,,cabbage,22.7,49,,samsung_SM-A546E_DF7DBC,field
83ef47f9,16,5,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260213_013558_83ef47f9.jpg,1920,1080,1080p,2026-02-13T01:35:58.676Z,16.453494,120.590705,1358,4,49.5,1,25,2,316,Atok,Paoay,,cabbage,22.7,49,,samsung_SM-A546E_DF7DBC,field
7667b70f,17,1,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260213_014127_7667b70f.jpg,1920,1080,1080p,2026-02-13T01:41:27.410Z,16.453422,120.590855,1360,19,134.9,1,25,2,337,Atok,Paoay,,cabbage,22.7,49,,samsung_SM-A546E_DF7DBC,field
2d30445a,17,2,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260213_014139_2d30445a.jpg,1920,1080,1080p,2026-02-13T01:41:39.129Z,16.453466,120.590848,1360,19,21.5,1,29,-9,337,Atok,Paoay,,cabbage,22.7,49,,samsung_SM-A546E_DF7DBC,field
99225c15,17,3,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260213_014145_99225c15.jpg,1920,1080,1080p,2026-02-13T01:41:46.015Z,16.453262,120.590917,1358,7,68.4,1,27,-6,334,Atok,Paoay,,cabbage,22.7,49,,samsung_SM-A546E_DF7DBC,field
d60541a1,17,4,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260213_014153_d60541a1.jpg,1920,1080,1080p,2026-02-13T01:41:53.302Z,16.453124,120.591041,1360,6,68.4,1,29,-9,338,Atok,Paoay,,cabbage,22.7,49,,samsung_SM-A546E_DF7DBC,field
84797c49,17,5,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260213_014200_84797c49.jpg,1920,1080,1080p,2026-02-13T01:42:00.929Z,16.453502,120.590806,1360,6,50.2,1,29,-14,347,Atok,Paoay,,cabbage,22.7,49,,samsung_SM-A546E_DF7DBC,field
b2d31087,19,1,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260213_013855_b2d31087.jpg,1920,1080,1080p,2026-02-13T01:38:55.481Z,16.453133,120.591000,1360,6,68.4,1,30,1,336,Atok,Paoay,,cabbage,22.7,49,,samsung_SM-A546E_DF7DBC,field
6dc8d495,19,2,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260213_013901_6dc8d495.jpg,1920,1080,1080p,2026-02-13T01:39:01.464Z,16.453436,120.591052,1360,6,42.5,1,20,3,340,Atok,Paoay,,cabbage,22.7,49,,samsung_SM-A546E_DF7DBC,field
4900c30e,19,3,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260213_013907_4900c30e.jpg,1920,1080,1080p,2026-02-13T01:39:07.567Z,16.453436,120.591052,1360,6,42.5,1,9,2,343,Atok,Paoay,,cabbage,22.7,49,,samsung_SM-A546E_DF7DBC,field
953df609,19,4,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260213_013913_953df609.jpg,1920,1080,1080p,2026-02-13T01:39:14.041Z,16.453454,120.590725,1358,9,113.2,1,0,2,347,Atok,Paoay,,cabbage,22.7,49,,samsung_SM-A546E_DF7DBC,field
90713ca7,19,5,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260213_013923_90713ca7.jpg,1920,1080,1080p,2026-02-13T01:39:23.739Z,16.453421,120.590893,1358,9,40.0,1,25,9,346,Atok,Paoay,,cabbage,22.7,49,,samsung_SM-A546E_DF7DBC,field
