uuid,spot_number,shot_number,shots_in_spot,image_filename,image_width,image_height,image_quality,capture_datetime,latitude,longitude,altitude_m,altitude_accuracy_m,gps_accuracy_m,gps_reading_count,camera_pitch,camera_roll,camera_heading,municipality,barangay,farm_name,crops,temperature_c,humidity_percent,notes,device_id,capture_mode
b222d1e0,32,1,5,images/2026/01/21/latrinidad_balili_bsuback_20260121_064145_b222d1e0.jpg,1080,1080,1080p,2026-01-21T06:41:45.036Z,,,,,,,4,-1,224,La Trinidad,Balili,BSU Back,tomato,,,,TECNO_TECNO_CM8_DF2CAC,controlled
a9cd6677,32,2,5,images/2026/01/21/latrinidad_balili_bsuback_20260121_064150_a9cd6677.jpg,1080,1080,1080p,2026-01-21T06:41:50.059Z,,,,,,,18,9,210,La Trinidad,Balili,BSU Back,tomato,,,,TECNO_TECNO_CM8_DF2CAC,controlled
b9c8f800,32,3,5,images/2026/01/21/latrinidad_balili_bsuback_20260121_064155_b9c8f800.jpg,1080,1080,1080p,2026-01-21T06:41:55.067Z,,,,,,,-5,26,209,La Trinidad,Balili,BSU Back,tomato,,,,TECNO_TECNO_CM8_DF2CAC,controlled
a3d80175,32,4,5,images/2026/01/21/latrinidad_balili_bsuback_20260121_064200_a3d80175.jpg,1080,1080,1080p,2026-01-21T06:42:00.389Z,,,,,,,-19,15,209,La Trinidad,Balili,BSU Back,tomato,,,,TECNO_TECNO_CM8_DF2CAC,controlled
79962287,32,5,5,images/2026/01/21/latrinidad_balili_bsuback_20260121_064215_79962287.jpg,1080,1080,1080p,2026-01-21T06:42:15.455Z,,,,,,,4,-4,216,La Trinidad,Balili,BSU Back,tomato,,,,TECNO_TECNO_CM8_DF2CAC,controlled
8f05d900,61,1,5,images/2026/01/21/latrinidad_balili_bsuback_20260121_064238_8f05d900.jpg,1080,1080,1080p,2026-01-21T06:42:38.012Z,,,,,,,14,-5,203,La Trinidad,Balili,BSU Back,cabbage,,,,TECNO_TECNO_CM8_DF2CAC,controlled
af95af56,61,2,5,images/2026/01/21/latrinidad_balili_bsuback_20260121_064243_af95af56.jpg,1080,1080,1080p,2026-01-21T06:42:43.988Z,,,,,,,18,1,199,La Trinidad,Balili,BSU Back,cabbage,,,,TECNO_TECNO_CM8_DF2CAC,controlled
3c61f9c3,61,3,5,images/2026/01/21/latrinidad_balili_bsuback_20260121_064256_3c61f9c3.jpg,1080,1080,1080p,2026-01-21T06:42:56.192Z,,,,,,,0,13,193,La Trinidad,Balili,BSU Back,cabbage,,,,TECNO_TECNO_CM8_DF2CAC,controlled
c7be660f,61,4,5,images/2026/01/21/latrinidad_balili_bsuback_20260121_064301_c7be660f.jpg,1080,1080,1080p,2026-01-21T06:43:01.829Z,,,,,,,12,11,196,La Trinidad,Balili,BSU Back,cabbage,,,,TECNO_TECNO_CM8_DF2CAC,controlled
7ed5ece0,61,5,5,images/2026/01/21/latrinidad_balili_bsuback_20260121_064324_7ed5ece0.jpg,1080,1080,1080p,2026-01-21T06:43:24.121Z,,,,,,,4,6,237,La Trinidad,Balili,BSU Back,cabbage,,,,TECNO_TECNO_CM8_DF2CAC,controlled
